Timestamp,Generation,AliveCount,AvgLength,MaxLength,Aggressiveness
2025-12-28 18:26:01,23359,117,6.58,13,0.0000
2025-12-28 18:26:01,23363,116,6.72,13,0.0000
2025-12-28 18:26:01,23364,118,6.65,13,0.0000
2025-12-28 18:26:02,23371,115,6.53,13,0.0087
2025-12-28 18:26:02,23377,111,6.65,13,0.0000
2025-12-28 18:26:02,23378,114,6.46,13,0.0175
2025-12-28 18:26:02,23379,120,6.20,13,0.0000
2025-12-28 18:26:02,23381,118,6.57,13,0.0000
2025-12-28 18:26:02,23385,117,6.64,13,0.0085
2025-12-28 18:26:02,23389,117,6.63,13,0.0000
2025-12-28 18:26:03,23393,118,6.67,13,0.0000
2025-12-28 18:26:03,23394,121,6.56,13,0.0083
2025-12-28 18:26:03,23397,123,6.37,13,0.0081
2025-12-28 18:26:03,23402,123,6.28,13,0.0000
2025-12-28 18:26:03,23403,126,6.37,13,0.0000
2025-12-28 18:26:03,23406,128,6.31,13,0.0078
2025-12-28 18:26:03,23413,126,6.39,13,0.0000
2025-12-28 18:26:04,23414,126,6.67,13,0.0000
2025-12-28 18:26:04,23417,127,6.59,13,0.0157
2025-12-28 18:26:04,23421,128,6.48,13,0.0000
2025-12-28 18:26:05,23428,126,6.39,13,0.0000
2025-12-28 18:26:06,23433,124,6.55,13,0.0000
2025-12-28 18:26:08,23438,124,6.24,13,0.0000
2025-12-28 18:26:09,23443,122,6.43,13,0.0000
2025-12-28 18:26:10,23443,123,6.68,13,0.0000
2025-12-28 18:26:11,23443,128,6.44,13,0.0078
2025-12-28 18:26:12,23447,127,6.43,13,0.0000
2025-12-28 18:26:13,23449,127,6.48,13,0.0000
2025-12-28 18:26:14,23453,123,6.60,13,0.0081
2025-12-28 18:26:15,23455,125,6.36,13,0.0080
2025-12-28 18:26:16,23460,124,6.24,13,0.0000
2025-12-28 18:26:17,23463,123,6.32,13,0.0081
2025-12-28 18:26:18,23466,124,6.19,13,0.0000
2025-12-28 18:26:19,23470,122,6.20,13,0.0000
2025-12-28 18:26:20,23472,125,6.11,13,0.0080
2025-12-28 18:26:21,23480,121,5.97,13,0.0083
2025-12-28 18:26:22,23484,119,5.92,13,0.0000
2025-12-28 18:26:23,23494,110,6.08,13,0.0000
2025-12-28 18:26:24,23498,107,6.09,13,0.0000
2025-12-28 18:26:25,23498,112,5.84,13,0.0000
2025-12-28 18:26:30,46,154,1.15,3,0.1558
2025-12-28 18:26:32,115,85,1.47,4,0.1294
2025-12-28 18:26:33,23475,124,6.05,13,0.0000
2025-12-28 18:26:34,23478,122,6.30,13,0.0164
2025-12-28 18:26:35,23480,122,6.30,13,0.0082
2025-12-28 18:26:36,23485,120,6.43,13,0.0000
2025-12-28 18:26:37,23487,121,6.46,13,0.0000
2025-12-28 18:26:38,23491,121,6.42,13,0.0000
2025-12-28 18:26:39,23492,123,6.38,13,0.0000
2025-12-28 18:26:39,23496,124,6.29,13,0.0161
2025-12-28 18:26:39,23500,124,6.31,13,0.0000
2025-12-28 18:26:39,23503,126,6.16,13,0.0000
2025-12-28 18:26:39,23511,120,6.36,13,0.0083
2025-12-28 18:26:40,23516,122,6.20,13,0.0000
2025-12-28 18:26:40,23522,119,6.44,13,0.0000
2025-12-28 18:26:40,23526,116,6.61,13,0.0000
2025-12-28 18:26:40,23530,114,6.76,13,0.0000
2025-12-28 18:26:40,23538,109,7.06,13,0.0000
2025-12-28 18:26:40,23541,112,6.88,13,0.0089
2025-12-28 18:26:40,23544,118,6.32,13,0.0000
2025-12-28 18:26:40,23544,126,5.97,13,0.0079
2025-12-28 18:26:41,23548,124,6.08,13,0.0000
2025-12-28 18:26:41,23552,121,6.38,13,0.0248
2025-12-28 18:26:42,23555,120,6.47,13,0.0083
2025-12-28 18:26:43,23560,118,6.32,13,0.0000
2025-12-28 18:26:44,23563,117,6.20,13,0.0000
2025-12-28 18:26:45,23565,116,6.42,13,0.0172
2025-12-28 18:26:46,23570,114,6.42,13,0.0088
2025-12-28 18:26:47,23574,112,6.32,13,0.0000
2025-12-28 18:26:48,23473,124,6.11,13,0.0000
2025-12-28 18:26:49,23481,119,6.09,13,0.0000
2025-12-28 18:26:50,23483,119,6.04,13,0.0000
2025-12-28 18:26:51,23485,118,6.02,13,0.0085
2025-12-28 18:26:52,23489,116,5.86,13,0.0086
2025-12-28 18:26:53,23496,114,5.73,13,0.0088
2025-12-28 18:26:54,23500,111,5.95,13,0.0000
2025-12-28 18:26:54,23509,105,6.00,13,0.0000
2025-12-28 18:26:54,23517,101,5.97,13,0.0000
2025-12-28 18:26:54,23520,99,6.14,13,0.0000
2025-12-28 18:26:55,23521,100,6.28,13,0.0000
2025-12-28 18:26:55,23522,104,6.20,13,0.0000
2025-12-28 18:26:55,23527,104,6.31,13,0.0000
2025-12-28 18:26:56,23530,106,6.19,13,0.0000
2025-12-28 18:29:20,56,144,1.14,3,0.2431
2025-12-28 18:29:21,129,71,1.28,4,0.0423
2025-12-28 18:29:23,165,35,1.66,4,0.0000
2025-12-28 18:29:24,185,15,1.87,5,0.0667
2025-12-28 18:29:25,191,19,1.53,5,0.0526
2025-12-28 18:29:26,23472,125,6.11,13,0.0000
2025-12-28 18:29:27,23480,119,6.18,13,0.0000
2025-12-28 18:29:28,23484,119,6.07,13,0.0000
2025-12-28 18:29:29,23486,119,6.18,13,0.0084
2025-12-28 18:29:30,23489,119,6.11,13,0.0000
2025-12-28 18:29:31,23494,116,6.13,13,0.0000
2025-12-28 18:29:32,23499,111,6.32,13,0.0000
2025-12-28 18:29:33,23503,111,6.18,13,0.0000
2025-12-28 18:29:34,23508,111,5.86,13,0.0000
2025-12-28 18:29:35,23508,112,6.04,13,0.0000
2025-12-28 18:29:36,23510,110,6.38,13,0.0000
2025-12-28 18:29:36,23516,107,6.37,13,0.0093
2025-12-28 18:29:36,23519,108,6.27,13,0.0000
2025-12-28 18:29:37,23520,109,6.46,13,0.0092
2025-12-28 18:29:37,23522,112,6.30,13,0.0000
2025-12-28 18:29:37,23528,111,6.28,13,0.0000
2025-12-28 18:29:37,23530,111,6.41,13,0.0090
2025-12-28 18:29:37,23535,107,6.59,13,0.0000
2025-12-28 18:29:37,23537,108,6.28,13,0.0000
2025-12-28 18:29:37,23539,107,6.35,13,0.0000
2025-12-28 18:29:37,23543,106,6.27,13,0.0000
2025-12-28 18:29:38,23547,103,6.26,13,0.0000
2025-12-28 18:29:38,23553,100,6.46,13,0.0000
2025-12-28 18:29:38,23554,100,6.76,13,0.0000
2025-12-28 18:29:38,23556,104,6.48,13,0.0000
2025-12-28 18:29:38,23558,107,6.18,13,0.0000
2025-12-28 18:29:38,23563,104,6.36,13,0.0000
2025-12-28 18:29:38,23567,104,6.43,13,0.0000
2025-12-28 18:29:38,23571,105,6.47,13,0.0095
2025-12-28 18:29:39,23573,106,6.61,13,0.0000
2025-12-28 18:29:39,23574,111,6.54,13,0.0090
2025-12-28 18:29:39,23576,114,6.68,13,0.0000
2025-12-28 18:29:40,23577,119,6.39,13,0.0000
2025-12-28 18:29:41,23581,121,6.23,13,0.0000
2025-12-28 18:29:42,23585,119,6.42,13,0.0000
2025-12-28 18:29:43,23588,119,6.24,13,0.0000
2025-12-28 18:29:44,23592,116,6.44,13,0.0086
2025-12-28 18:29:45,23598,115,6.26,13,0.0000
2025-12-28 18:29:46,23604,115,5.75,13,0.0000
2025-12-28 18:29:47,23605,115,5.90,13,0.0000
2025-12-28 18:29:48,23609,114,5.87,13,0.0000
2025-12-28 18:29:49,23610,114,6.10,13,0.0000
2025-12-28 18:29:50,23612,113,6.15,13,0.0000
2025-12-28 18:29:51,23615,112,6.27,13,0.0000
2025-12-28 18:29:52,23618,111,6.34,13,0.0000
2025-12-28 18:29:53,23620,110,6.57,13,0.0000
2025-12-28 18:29:54,23623,112,6.32,13,0.0089
2025-12-28 18:29:55,23627,111,6.27,13,0.0090
2025-12-28 18:29:56,23628,112,6.33,13,0.0000
2025-12-28 18:29:57,23631,111,6.51,13,0.0000
2025-12-28 18:29:58,23634,113,6.42,13,0.0000
2025-12-28 18:29:59,23640,108,6.73,13,0.0000
2025-12-28 18:30:00,23642,110,6.86,13,0.0000
2025-12-28 18:30:01,23645,114,6.47,13,0.0000
2025-12-28 18:30:02,23650,115,6.30,13,0.0000
2025-12-28 18:30:03,23654,114,6.18,13,0.0088
2025-12-28 18:30:04,23657,113,6.31,13,0.0088
2025-12-28 18:30:05,23658,116,6.01,13,0.0000
2025-12-28 18:30:06,23664,112,5.87,13,0.0000
2025-12-28 18:30:07,23665,111,5.77,13,0.0000
2025-12-28 18:30:08,23669,109,5.93,13,0.0000
2025-12-28 18:30:09,23673,109,5.91,13,0.0000
2025-12-28 18:30:10,23681,105,5.68,13,0.0000
2025-12-28 18:30:11,23686,104,5.81,13,0.0000
2025-12-28 18:30:12,23691,101,6.29,13,0.0198
2025-12-28 18:30:13,23698,96,6.68,13,0.0000
2025-12-28 18:30:14,23698,102,6.62,13,0.0000
2025-12-28 18:30:15,23702,99,6.96,13,0.0000
2025-12-28 18:30:16,23703,104,6.65,13,0.0000
2025-12-28 18:30:17,23706,108,6.32,13,0.0093
2025-12-28 18:30:18,23708,109,6.12,13,0.0000
2025-12-28 18:30:19,23709,111,6.08,13,0.0090
2025-12-28 18:30:20,23714,109,5.92,13,0.0183
2025-12-28 18:30:21,23717,109,5.82,13,0.0092
2025-12-28 18:30:22,23722,106,6.12,13,0.0189
2025-12-28 18:30:23,23726,103,6.47,13,0.0000
2025-12-28 18:30:23,23729,108,6.08,13,0.0093
2025-12-28 18:30:23,23731,109,6.25,13,0.0183
2025-12-28 18:30:24,23734,108,6.43,13,0.0185
2025-12-28 18:30:24,23738,105,6.81,13,0.0000
2025-12-28 18:30:24,23742,108,6.29,13,0.0000
2025-12-28 18:30:24,23747,105,6.60,13,0.0000
2025-12-28 18:30:24,23751,103,6.80,13,0.0000
2025-12-28 18:30:24,23757,101,6.76,13,0.0198
2025-12-28 18:30:24,23759,102,6.69,13,0.0000
2025-12-28 18:30:24,23761,103,6.64,13,0.0000
2025-12-28 18:30:25,23768,100,6.85,13,0.0000
2025-12-28 18:30:25,23769,102,6.81,13,0.0000
2025-12-28 18:30:25,23770,105,6.60,13,0.0000
2025-12-28 18:30:25,23774,105,6.69,13,0.0286
2025-12-28 18:30:25,23777,103,6.82,13,0.0097
2025-12-28 18:30:25,23781,102,6.59,13,0.0000
2025-12-28 18:30:25,23783,105,6.25,13,0.0190
2025-12-28 18:30:25,23786,106,6.16,13,0.0000
2025-12-28 18:30:25,23788,105,6.31,13,0.0190
2025-12-28 18:30:26,23792,103,6.30,13,0.0194
2025-12-28 18:30:26,23800,100,6.20,13,0.0100
2025-12-28 18:30:26,23802,103,5.97,13,0.0194
2025-12-28 18:30:26,23808,100,6.12,13,0.0000
2025-12-28 18:30:26,23811,99,6.57,13,0.0000
2025-12-28 18:30:26,23813,106,6.10,13,0.0094
2025-12-28 18:30:26,23816,104,6.42,13,0.0096
2025-12-28 18:30:26,23818,103,6.68,13,0.0000
2025-12-28 18:30:27,23819,105,6.70,13,0.0000
2025-12-28 18:30:27,23823,103,6.79,13,0.0194
2025-12-28 18:30:27,23823,107,6.58,13,0.0000
2025-12-28 18:30:27,23825,111,6.29,13,0.0000
2025-12-28 18:30:27,23829,111,6.22,13,0.0180
2025-12-28 18:30:27,23832,110,6.45,13,0.0182
2025-12-28 18:30:27,23838,106,6.74,13,0.0377
2025-12-28 18:30:27,23843,103,6.99,13,0.0388
2025-12-28 18:30:27,23846,105,6.62,13,0.0286
2025-12-28 18:30:28,23849,107,6.36,13,0.0187
2025-12-28 18:30:28,23855,102,6.42,13,0.0098
2025-12-28 18:30:28,23859,100,6.52,13,0.0100
2025-12-28 18:30:28,23866,98,6.27,13,0.0408
2025-12-28 18:30:28,23870,99,6.10,13,0.0101
2025-12-28 18:30:28,23878,92,6.20,13,0.0217
2025-12-28 18:30:28,23879,91,6.37,13,0.0110
2025-12-28 18:30:28,23885,86,6.81,13,0.0000
2025-12-28 18:30:28,23887,89,6.37,13,0.0000
2025-12-28 18:30:29,23890,89,6.15,13,0.0225
2025-12-28 18:30:29,23891,89,6.29,13,0.0112
2025-12-28 18:30:29,23897,84,6.48,13,0.0238
2025-12-28 18:30:29,23898,85,6.29,13,0.0118
2025-12-28 18:30:29,23900,88,5.93,13,0.0000
2025-12-28 18:30:29,23904,84,6.20,13,0.0119
2025-12-28 18:30:29,23907,82,6.38,13,0.0122
2025-12-28 18:30:29,23913,77,6.68,13,0.0130
2025-12-28 18:30:29,23914,82,6.28,13,0.0366
2025-12-28 18:30:29,23914,83,6.60,13,0.0000
2025-12-28 18:30:29,23917,81,6.77,13,0.0000
2025-12-28 18:30:30,23918,81,6.85,13,0.0370
2025-12-28 18:30:30,23918,83,6.53,13,0.0241
2025-12-28 18:30:30,23924,80,6.55,13,0.0250
2025-12-28 18:30:30,23926,80,6.42,13,0.0375
2025-12-28 18:30:30,23928,79,6.49,13,0.0127
2025-12-28 18:30:30,23931,80,6.20,13,0.0000
2025-12-28 18:30:30,23935,78,6.22,13,0.0385
2025-12-28 18:30:30,23939,77,6.34,13,0.0260
2025-12-28 18:30:30,23940,79,6.14,13,0.0506
2025-12-28 18:30:30,23941,81,6.09,13,0.0123
2025-12-28 18:30:30,23943,84,6.12,13,0.0119
2025-12-28 18:30:31,23943,87,6.24,13,0.0230
2025-12-28 18:30:31,23947,87,5.99,13,0.0115
2025-12-28 18:30:31,23950,87,6.06,13,0.0345
2025-12-28 18:30:31,23952,88,6.01,13,0.0000
2025-12-28 18:30:31,23957,87,5.90,13,0.0000
2025-12-28 18:30:31,23959,88,6.03,13,0.0114
2025-12-28 18:30:31,23960,88,6.32,13,0.0000
2025-12-28 18:30:31,23964,85,6.41,13,0.0000
2025-12-28 18:30:31,23967,87,6.22,13,0.0345
2025-12-28 18:30:31,23968,87,6.43,13,0.0230
2025-12-28 18:30:32,23969,88,6.56,13,0.0227
2025-12-28 18:30:32,23973,87,6.48,13,0.0000
2025-12-28 18:30:32,23977,89,6.11,13,0.0225
2025-12-28 18:30:32,23981,88,6.42,13,0.0114
2025-12-28 18:30:32,23985,87,6.72,13,0.0000
2025-12-28 18:30:32,23990,88,6.39,13,0.0000
2025-12-28 18:30:32,23993,91,6.31,13,0.0110
2025-12-28 18:30:32,23995,92,6.22,13,0.0000
2025-12-28 18:30:32,23997,92,6.53,13,0.0217
2025-12-28 18:30:32,24001,91,6.64,13,0.0000
2025-12-28 18:30:33,24003,89,7.01,13,0.0000
2025-12-28 18:30:33,24005,90,7.10,13,0.0222
2025-12-28 18:30:33,24006,91,6.88,13,0.0000
2025-12-28 18:30:33,24010,89,6.81,13,0.0000
2025-12-28 18:30:33,24012,89,6.65,13,0.0112
2025-12-28 18:30:33,24013,91,6.53,13,0.0110
2025-12-28 18:30:33,24015,93,6.60,13,0.0000
2025-12-28 18:30:33,24018,92,6.64,13,0.0000
2025-12-28 18:30:33,24022,94,6.43,13,0.0000
2025-12-28 18:30:33,24022,95,6.65,13,0.0000
2025-12-28 18:30:34,24024,94,6.91,13,0.0000
2025-12-28 18:30:34,24026,94,6.94,13,0.0000
2025-12-28 18:30:34,24031,94,6.85,13,0.0106
2025-12-28 18:30:34,24032,99,6.57,13,0.0101
2025-12-28 18:30:34,24034,100,6.58,13,0.0000
2025-12-28 18:30:34,24035,102,6.63,13,0.0098
2025-12-28 18:30:34,24040,100,6.68,13,0.0100
2025-12-28 18:30:34,24041,103,6.66,13,0.0194
2025-12-28 18:30:34,24043,105,6.51,13,0.0000
2025-12-28 18:30:35,24046,109,5.98,13,0.0092
2025-12-28 18:30:35,24049,108,6.23,13,0.0185
2025-12-28 18:30:35,24052,107,6.34,13,0.0000
2025-12-28 18:30:35,24056,105,6.44,13,0.0000
2025-12-28 18:30:35,24060,102,6.63,13,0.0000
2025-12-28 18:30:35,24064,104,6.34,13,0.0000
2025-12-28 18:30:35,24066,106,6.23,13,0.0094
2025-12-28 18:30:35,24069,108,5.96,13,0.0000
2025-12-28 18:30:36,24074,104,6.34,13,0.0000
2025-12-28 18:30:36,24077,104,6.37,13,0.0096
2025-12-28 18:30:36,24079,107,6.08,13,0.0000
2025-12-28 18:30:36,24080,110,5.94,13,0.0091
2025-12-28 18:30:36,24084,111,5.82,13,0.0000
2025-12-28 18:30:36,24089,108,6.03,13,0.0093
2025-12-28 18:30:36,24091,108,6.30,13,0.0000
2025-12-28 18:30:36,24093,107,6.45,13,0.0000
2025-12-28 18:30:36,24095,107,6.40,13,0.0000
2025-12-28 18:30:37,24100,109,6.06,13,0.0000
2025-12-28 18:30:37,24103,110,6.17,13,0.0091
2025-12-28 18:30:37,24103,114,6.05,13,0.0088
2025-12-28 18:30:37,24108,110,6.36,13,0.0091
2025-12-28 18:30:37,24111,112,6.34,13,0.0000
2025-12-28 18:30:37,24115,112,6.39,13,0.0000
2025-12-28 18:30:37,24119,111,6.19,13,0.0000
2025-12-28 18:30:37,24120,114,5.98,13,0.0000
2025-12-28 18:30:38,24121,115,6.06,13,0.0087
2025-12-28 18:30:38,24125,112,6.32,13,0.0000
2025-12-28 18:30:38,24129,111,6.34,13,0.0000
2025-12-28 18:30:38,24133,110,6.45,13,0.0000
2025-12-28 18:30:38,24136,108,6.81,13,0.0093
2025-12-28 18:30:38,24144,105,6.76,13,0.0000
2025-12-28 18:30:38,24147,107,6.49,13,0.0000
2025-12-28 18:30:38,24147,107,6.65,13,0.0000
2025-12-28 18:30:39,24151,107,6.60,13,0.0093
2025-12-28 18:30:39,24151,110,6.63,13,0.0000
2025-12-28 18:30:39,24153,111,6.60,13,0.0090
2025-12-28 18:30:39,24157,110,6.65,13,0.0000
2025-12-28 18:30:39,24164,107,6.64,13,0.0000
2025-12-28 18:30:39,24166,108,6.77,13,0.0000
2025-12-28 18:30:39,24166,113,6.57,13,0.0000
2025-12-28 18:30:39,24170,114,6.28,13,0.0000
2025-12-28 18:30:40,24173,117,6.04,13,0.0000
2025-12-28 18:30:40,24179,114,6.11,13,0.0088
2025-12-28 18:30:40,24181,113,6.16,13,0.0000
2025-12-28 18:30:40,24185,110,6.46,13,0.0091
2025-12-28 18:30:40,24190,108,6.57,13,0.0000
2025-12-28 18:30:40,24192,111,6.50,13,0.0000
2025-12-28 18:30:40,24193,113,6.49,13,0.0000
2025-12-28 18:30:40,24194,117,6.34,13,0.0000
2025-12-28 18:30:41,24198,116,6.43,13,0.0000
2025-12-28 18:30:41,24203,118,6.27,13,0.0085
2025-12-28 18:30:41,24204,121,6.41,13,0.0000
2025-12-28 18:30:41,24208,120,6.62,13,0.0250
2025-12-28 18:30:41,24211,123,6.47,13,0.0163
2025-12-28 18:30:41,24213,124,6.58,13,0.0081
2025-12-28 18:30:41,24215,130,6.15,13,0.0077
2025-12-28 18:30:41,24224,125,6.37,13,0.0080
2025-12-28 18:30:42,24225,126,6.44,13,0.0079
2025-12-28 18:30:42,24230,124,6.44,13,0.0000
2025-12-28 18:30:42,24232,123,6.52,13,0.0081
2025-12-28 18:30:42,24239,122,6.40,13,0.0164
2025-12-28 18:30:42,24242,121,6.60,13,0.0083
2025-12-28 18:30:42,24245,122,6.61,13,0.0082
2025-12-28 18:30:43,24252,121,6.59,13,0.0083
2025-12-28 18:30:43,24255,119,6.90,13,0.0000
2025-12-28 18:30:43,24256,122,6.75,13,0.0000
2025-12-28 18:30:43,24263,117,6.90,13,0.0000
2025-12-28 18:30:43,24264,119,6.76,13,0.0084
2025-12-28 18:30:43,24265,122,6.82,13,0.0082
2025-12-28 18:30:43,24270,121,6.70,13,0.0083
2025-12-28 18:30:43,24274,119,6.98,13,0.0000
2025-12-28 18:30:44,24278,120,6.78,13,0.0000
2025-12-28 18:30:44,24282,120,6.56,13,0.0000
2025-12-28 18:30:44,24286,118,6.64,13,0.0085
2025-12-28 18:30:44,24288,120,6.28,13,0.0083
2025-12-28 18:30:44,24295,115,6.34,13,0.0087
2025-12-28 18:30:44,24298,117,6.25,13,0.0085
2025-12-28 18:30:44,24299,118,6.31,13,0.0169
2025-12-28 18:30:45,24304,115,6.45,13,0.0087
2025-12-28 18:30:45,24308,113,6.69,13,0.0000
2025-12-28 18:30:45,24312,112,6.71,13,0.0000
2025-12-28 18:30:45,24315,111,6.81,13,0.0090
2025-12-28 18:30:45,24317,113,6.50,13,0.0177
2025-12-28 18:30:45,24318,115,6.36,13,0.0000
2025-12-28 18:30:45,24320,115,6.43,13,0.0087
2025-12-28 18:30:45,24323,117,6.38,13,0.0000
2025-12-28 18:30:46,24324,119,6.11,13,0.0000
2025-12-28 18:30:46,24327,119,6.11,13,0.0168
2025-12-28 18:30:46,24333,113,6.47,13,0.0088
2025-12-28 18:30:46,24335,113,6.55,13,0.0177
2025-12-28 18:30:46,24340,110,6.55,13,0.0000
2025-12-28 18:30:46,24345,110,6.63,13,0.0000
2025-12-28 18:30:46,24347,113,6.64,13,0.0000
2025-12-28 18:30:46,24351,115,6.41,13,0.0000
2025-12-28 18:30:47,24354,117,6.32,13,0.0256
2025-12-28 18:30:47,24356,117,6.51,13,0.0000
2025-12-28 18:30:47,24358,118,6.66,13,0.0000
2025-12-28 18:30:47,24362,118,6.81,13,0.0085
2025-12-28 18:30:47,24363,124,6.64,13,0.0000
2025-12-28 18:30:47,24367,122,6.84,13,0.0000
2025-12-28 18:30:47,24367,125,6.84,13,0.0000
2025-12-28 18:30:47,24371,129,6.64,13,0.0078
2025-12-28 18:30:48,24375,126,6.85,13,0.0079
2025-12-28 18:30:48,24377,131,6.48,13,0.0076
2025-12-28 18:30:48,24382,127,6.65,13,0.0000
2025-12-28 18:30:48,24385,128,6.73,13,0.0078
2025-12-28 18:30:48,24389,129,6.50,13,0.0000
2025-12-28 18:30:48,24390,131,6.49,13,0.0000
2025-12-28 18:30:48,24394,128,6.73,13,0.0078
2025-12-28 18:30:49,24398,131,6.43,13,0.0076
2025-12-28 18:30:49,24402,131,6.35,13,0.0153
2025-12-28 18:30:49,24407,128,6.67,13,0.0000
2025-12-28 18:30:49,24411,128,6.88,13,0.0156
2025-12-28 18:30:49,24412,129,6.87,13,0.0000
2025-12-28 18:30:49,24418,127,6.91,13,0.0157
2025-12-28 18:30:49,24420,129,6.73,13,0.0078
2025-12-28 18:30:50,24421,129,6.88,13,0.0000
2025-12-28 18:30:50,24421,132,6.70,13,0.0227
2025-12-28 18:30:50,24423,132,6.62,13,0.0076
2025-12-28 18:30:50,24427,130,6.76,13,0.0000
2025-12-28 18:30:50,24432,126,6.92,13,0.0079
2025-12-28 18:30:50,24435,126,6.85,13,0.0079
2025-12-28 18:30:50,24437,130,6.53,13,0.0000
2025-12-28 18:30:51,24437,132,6.50,13,0.0076
2025-12-28 18:30:51,24441,131,6.39,13,0.0076
2025-12-28 18:30:51,24445,130,6.60,13,0.0077
2025-12-28 18:30:51,24447,131,6.37,13,0.0000
2025-12-28 18:30:51,24448,133,6.23,13,0.0075
2025-12-28 18:30:51,24451,132,6.30,13,0.0000
2025-12-28 18:30:51,24457,127,6.68,13,0.0000
2025-12-28 18:30:52,24458,129,6.63,13,0.0078
2025-12-28 18:30:52,24461,130,6.46,13,0.0077
2025-12-28 18:30:52,24466,128,6.52,13,0.0000
2025-12-28 18:30:52,24472,129,6.16,13,0.0000
2025-12-28 18:30:52,24476,129,6.09,13,0.0000
2025-12-28 18:30:52,24484,125,6.12,13,0.0000
2025-12-28 18:30:52,24486,129,5.89,13,0.0000
2025-12-28 18:30:53,24492,125,6.10,13,0.0160
2025-12-28 18:30:53,24498,122,6.39,13,0.0000
2025-12-28 18:30:53,24502,123,6.46,13,0.0000
2025-12-28 18:30:53,24506,125,6.40,13,0.0080
2025-12-28 18:30:53,24507,129,6.21,13,0.0078
2025-12-28 18:30:53,24511,129,6.44,13,0.0155
2025-12-28 18:30:53,24517,128,6.52,13,0.0000
2025-12-28 18:30:54,24526,124,6.48,13,0.0000
2025-12-28 18:30:54,24527,127,6.39,13,0.0000
2025-12-28 18:30:54,24529,128,6.24,13,0.0000
2025-12-28 18:30:54,24533,127,6.43,13,0.0079
2025-12-28 18:30:54,24542,120,6.58,13,0.0000
2025-12-28 18:30:54,24545,120,6.67,13,0.0083
2025-12-28 18:30:54,24547,124,6.44,13,0.0000
2025-12-28 18:30:55,24553,121,6.53,13,0.0083
2025-12-28 18:30:55,24554,122,6.57,13,0.0000
2025-12-28 18:30:55,24557,122,6.63,13,0.0000
2025-12-28 18:30:55,24559,123,6.70,13,0.0000
2025-12-28 18:30:55,24561,126,6.26,13,0.0000
2025-12-28 18:30:55,24567,124,6.21,13,0.0000
2025-12-28 18:30:55,24572,121,6.25,13,0.0000
2025-12-28 18:30:56,24576,121,6.17,13,0.0000
2025-12-28 18:30:56,24580,121,6.08,13,0.0000
2025-12-28 18:30:56,24582,120,6.33,13,0.0000
2025-12-28 18:30:56,24586,121,6.20,13,0.0083
2025-12-28 18:30:56,24588,121,6.37,13,0.0000
2025-12-28 18:30:56,24588,126,6.24,13,0.0000
2025-12-28 18:30:56,24588,133,5.89,13,0.0000
2025-12-28 18:30:56,24592,132,5.96,13,0.0000
2025-12-28 18:30:57,24596,135,5.67,13,0.0000
2025-12-28 18:30:57,24605,126,5.95,13,0.0079
2025-12-28 18:30:57,24609,122,5.91,13,0.0000
2025-12-28 18:30:57,24610,125,5.82,13,0.0000
2025-12-28 18:30:57,24612,125,5.83,13,0.0000
2025-12-28 18:30:57,24621,118,6.19,13,0.0000
2025-12-28 18:30:57,24624,117,6.42,13,0.0000
2025-12-28 18:30:58,24629,115,6.44,13,0.0000
2025-12-28 18:30:58,24632,115,6.46,13,0.0000
2025-12-28 18:30:58,24638,115,6.03,13,0.0087
2025-12-28 18:30:58,24643,111,6.22,13,0.0000
2025-12-28 18:30:58,24646,112,6.21,13,0.0089
2025-12-28 18:30:58,24652,108,6.44,13,0.0093
2025-12-28 18:30:58,24653,112,6.19,13,0.0000
2025-12-28 18:30:59,24655,115,5.84,13,0.0087
2025-12-28 18:30:59,24659,113,5.95,13,0.0000
2025-12-28 18:30:59,24668,106,6.40,13,0.0094
2025-12-28 18:30:59,24676,101,6.29,13,0.0000
2025-12-28 18:30:59,24682,98,6.11,13,0.0000
2025-12-28 18:30:59,24690,96,5.84,13,0.0000
2025-12-28 18:30:59,24692,94,5.84,13,0.0000
2025-12-28 18:30:59,24695,92,6.16,13,0.0109
2025-12-28 18:30:59,24699,90,6.10,13,0.0111
2025-12-28 18:30:59,24705,86,6.42,13,0.0116
2025-12-28 18:31:00,24709,84,6.39,13,0.0000
2025-12-28 18:31:00,24711,84,6.55,13,0.0000
2025-12-28 18:31:00,24714,81,6.89,13,0.0000
2025-12-28 18:31:00,24721,78,7.04,13,0.0000
2025-12-28 18:31:00,24723,81,6.77,13,0.0000
2025-12-28 18:31:00,24724,84,6.57,13,0.0238
2025-12-28 18:31:00,24725,86,6.41,13,0.0233
2025-12-28 18:31:00,24727,85,6.62,13,0.0000
2025-12-28 18:31:00,24729,84,6.74,13,0.0000
2025-12-28 18:31:00,24729,85,6.67,13,0.0000
2025-12-28 18:31:01,24732,87,6.31,13,0.0000
2025-12-28 18:31:01,24736,84,6.64,13,0.0119
2025-12-28 18:31:01,24738,83,6.93,13,0.0120
2025-12-28 18:31:01,24740,83,7.11,13,0.0000
2025-12-28 18:31:01,24741,86,7.19,13,0.0000
2025-12-28 18:31:01,24744,88,7.03,13,0.0000
2025-12-28 18:31:01,24747,92,6.78,13,0.0109
2025-12-28 18:31:01,24749,92,6.91,13,0.0000
2025-12-28 18:31:01,24753,92,7.03,13,0.0000
2025-12-28 18:31:01,24755,91,7.08,13,0.0000
2025-12-28 18:31:01,24760,87,7.30,13,0.0000
